gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000198624.13,2053.7851520388185,-2.903529561364011,0.24891407783292727,-11.664786446160264,1.9288646849942606e-31,1.8609257844227962e-28,CCDC69
ENSG00000144369.14,1294.5571758625438,1.347795127279885,0.11594476986044695,11.624458170059016,3.095511285240295e-31,2.8292973147096297e-28,FAM171B
ENSG00000187193.9,95.04269162672445,-3.1164625435296185,0.2777334246821427,-11.221056835691684,3.214062757263305e-29,2.7907706921317276e-26,MT1X
ENSG00000135821.19,19588.197795116383,-3.0029186214715535,0.2687599129910711,-11.173238553516416,5.513332157912351e-29,4.5592631549669474e-26,GLUL
ENSG00000276600.5,310.19296958114563,1.8281347465155362,0.163765435025896,11.163129424878063,6.177792481008069e-29,4.6645019228341793e-26,RAB7B
ENSG00000108821.14,99503.74262301406,1.294655234948829,0.11594158528336354,11.16644413464475,5.951603442856713e-29,4.6645019228341793e-26,COL1A1
ENSG00000164647.9,1814.7832664614455,-1.5608977856236812,0.14016450732592267,-11.136184298027363,8.362598452144669e-29,5.813611434599965e-26,STEAP1
ENSG00000256235.3,1107.5314143920903,-1.2728143058220973,0.11429609640874468,-11.136113531561659,8.369243686801746e-29,5.813611434599965e-26,SMIM3
ENSG00000162692.12,507.1955504500724,3.6071522077148708,0.3248955403175405,11.102498372828935,1.2198547127422666e-28,8.147691131339309e-26,VCAM1
ENSG00000163884.4,558.0762732886111,-4.574045160134614,0.41256937550248324,-11.086729727730562,1.4551047279283668e-28,9.359018038964452e-26,KLF15
ENSG00000139132.16,1220.966953938154,-2.2533382039567247,0.20385547863000225,-11.053606305310707,2.105819941065347e-28,1.3060596105907434e-25,FGD4
ENSG00000077684.16,1616.345801623257,-1.2268164015394627,0.11104091181273523,-11.048327877642299,2.2333590807733607e-28,1.3373970274727648e-25,JADE1
ENSG00000114098.18,1000.5851869264127,-1.3689002804698063,0.1244018735133251,-11.003855824753144,3.6613402945908323e-28,2.1194278518621467e-25,ARMC8
ENSG00000177666.17,2238.148143470869,-1.0832464930705474,0.09930517326084289,-10.908258427032857,1.0525340578160198e-27,5.896227886462258e-25,PNPLA2
ENSG00000109906.15,1179.814469613183,-7.182064829164687,0.6632080476554364,-10.829278767883803,2.501175575443453e-27,1.357356720098469e-24,ZBTB16
ENSG00000165995.24,561.2402191173546,-3.2477812742005074,0.30015502324435284,-10.820346230076334,2.7573375842082153e-27,1.4510280147684809e-24,CACNB2
ENSG00000123562.18,4989.925059538639,-1.0270262751232833,0.09537107163422069,-10.768740012299174,4.8357350667251775e-27,2.4699227990808657e-24,MORF4L2
ENSG00000116285.13,3228.61118311818,-2.4454351864743518,0.22763583052266792,-10.74275161717494,6.410478267506232e-27,3.1806961598146635e-24,ERRFI1
ENSG00000145777.15,153.3294687801067,2.7949283546553754,0.2617166809112599,10.679213663125468,1.273457432771255e-26,6.143017160418226e-24,TSLP
ENSG00000181467.5,643.719553129262,1.2651133052704802,0.11882304765086464,10.647036330760821,1.800047853538745e-26,8.448548925555094e-24,RAP2B
ENSG00000157150.5,177.9853700608071,-2.9520393574595865,0.2798724193353332,-10.547803761693851,5.199833399240914e-26,2.3763238634530975e-23,TIMP4
ENSG00000163491.18,198.2953461854343,2.3709179789249455,0.22559661959896246,10.509545679982564,7.806872280450402e-26,3.47626010313594e-23,NEK10
ENSG00000103196.12,3019.071820640413,-2.7035435294468457,0.26081607832968323,-10.365708842648287,3.55115645323015e-25,1.5417345741698694e-22,CRISPLD2
ENSG00000163697.18,2325.9664109748273,-1.0794424796305908,0.10469250129113286,-10.310599769021053,6.31062484560766e-25,2.6729344163127467e-22,APBB2
ENSG00000119138.5,1680.840696951359,-2.1130968217247537,0.20547220260329066,-10.284100695628169,8.311432099601743e-25,3.436579281944854e-22,KLF9
ENSG00000139289.15,2409.3725095391546,1.0509839854614293,0.102349468913198,10.268582696337809,9.762835983311836e-25,3.9428234810742637e-22,PHLDA1
ENSG00000183160.9,2978.274599146191,1.1660062713265862,0.1145841981770083,10.175977926078023,2.5383729182706918e-24,1.0018496386065645e-21,TMEM119
ENSG00000158246.8,69.97715583727293,-2.3309373986873756,0.22979382626212452,-10.14360323165727,3.5380333207445366e-24,1.3653663699566582e-21,TENT5B
ENSG00000185950.9,2173.345013274436,-2.1707962862754258,0.214690401578123,-10.111287092103657,4.923317067809111e-24,1.8586592217298484e-21,IRS2
ENSG00000141401.12,620.3798718118557,-2.34442142218428,0.23270662297693964,-10.074579709820307,7.156610518202621e-24,2.6442914523214196e-21,IMPA2
ENSG00000133142.19,3043.709329444633,-1.552798918715966,0.1542026261504741,-10.069860400436456,7.508458124980098e-24,2.716497579133425e-21,TCEAL4
ENSG00000211445.13,12300.386501298322,-3.7492166121257395,0.3752517484604451,-9.991203578684832,1.6654709371805192e-23,5.902564958178959e-21,GPX3
ENSG00000172986.13,749.5567972583826,1.5654565574292953,0.15974568826325053,9.799679568499679,1.1294336053153759e-22,3.845832154883689e-20,GXYLT2
ENSG00000131389.18,748.9136817187689,2.10347153224512,0.21989161697931256,9.565946902118668,1.1117901460374456e-21,3.6428957879408074e-19,SLC6A6
ENSG00000164484.12,806.7237796925862,1.2040945295727545,0.12597543157174293,9.558169514085161,1.1985778954038016e-21,3.8545377280708185e-19,TMEM200A
ENSG00000250978.5,56.082415535220704,-6.296817907274085,0.6645269220190804,-9.475640035985307,2.6513028940390285e-21,8.371368374160322e-19,ENSG00000250978
ENSG00000157514.18,2198.297270170572,-3.3394500831257994,0.35440309459489844,-9.422745269600336,4.394452465865746e-21,1.3627510986111525e-18,TSC22D3
ENSG00000161647.19,165.92157035183448,-1.5725968226519467,0.16724398338645902,-9.403009847105045,5.302412157709791e-21,1.6154682373822498e-18,MPP3
ENSG00000163110.15,1311.1941902896074,-1.5893202406744957,0.16924912786864854,-9.39041908628292,5.9761991683739654e-21,1.7297112459663714e-18,PDLIM5
ENSG00000173838.12,49.62910968137388,-3.9598428987855083,0.42214182066289224,-9.380361539558766,6.574689412152282e-21,1.8717386283842052e-18,MARCHF10
ENSG00000134253.10,136.1314383000386,1.9555214684796522,0.20890430031686147,9.360848319127754,7.909902619595528e-21,2.215538207933806e-18,TRIM45
ENSG00000110756.18,993.6054456748061,-1.5926897035345113,0.1702493670617688,-9.355040380013053,8.356778928729354e-21,2.303552744068476e-18,HPS5
ENSG00000124766.7,1269.8204348246254,2.350118919486077,0.25335329427993586,9.27605431839926,1.758709558226018e-20,4.698730798177389e-18,SOX4
ENSG00000146006.8,50.748357386574426,4.104530101235769,0.4438019834399595,9.248561868563744,2.2753334356301238e-20,5.986884915629202e-18,LRRTM2
ENSG00000106976.22,1057.6118524841222,1.7663282394469244,0.19191690997912902,9.20360920587463,3.4612430491031115e-20,8.839403939812446e-18,DNM1
ENSG00000221869.5,1953.7977694101005,-1.5024905029575548,0.16395458046830153,-9.164065429986824,4.9978142717597105e-20,1.2578556904837555e-17,CEBPD
ENSG00000169738.8,613.9928774122461,-2.1552416442559217,0.23577875767204548,-9.140949191248762,6.190655025957785e-20,1.5358130740111843e-17,DCXR
ENSG00000151726.16,1454.7981787346662,-1.6034543842753264,0.1756936891605411,-9.126419918305437,7.080194646024352e-20,1.7317557777867453e-17,ACSL1
ENSG00000174306.22,3336.8923743009127,-1.1548644169932736,0.12682466125041214,-9.105992522329885,8.548121843683925e-20,2.033516218320754e-17,ZHX3
ENSG00000154734.16,30267.10444145077,-2.300758897534415,0.2526630112074504,-9.106037668669135,8.544567007533403e-20,2.033516218320754e-17,ADAMTS1
ENSG00000227051.7,4600.761215494944,1.1390110426370754,0.12542210857341698,9.081421573855495,1.0716588400786626e-19,2.485851464818432e-17,C14orf132
ENSG00000157214.14,3002.589331161511,-1.9889147768152815,0.22068754531446905,-9.01235624321787,2.0167599674785685e-19,4.608296525688529e-17,STEAP2
ENSG00000196975.16,4922.17262386367,-1.1944671580886863,0.13296342850654283,-8.983426281234236,2.6246332543550467e-19,5.919400142224641e-17,ANXA4
ENSG00000112837.17,2745.9909838309513,1.7985566173476863,0.20078092828857186,8.95780606593628,3.3120236376528923e-19,7.373923396343606e-17,TBX18
ENSG00000128311.14,316.2350074494867,-1.3068059755238457,0.14603309642703455,-8.948697298744133,3.5970206211222273e-19,7.907070899545393e-17,TST
ENSG00000118689.15,3770.4056556030296,-1.2998115043944518,0.1458688960459444,-8.91082019284666,5.065641192049805e-19,1.0996240617642113e-16,FOXO3
ENSG00000072958.9,2167.0953805831564,-1.1016175303261178,0.12374680140599435,-8.902189937919113,5.475546542886968e-19,1.1739301390589518e-16,AP1M1
ENSG00000108830.11,205.0125177602236,2.3400844757933315,0.263198272898151,8.890956806159844,6.058492788552849e-19,1.267611876698901e-16,RND2
ENSG00000185432.12,2830.6947244053467,-2.326440713013097,0.2616620380595586,-8.891013500718664,6.055401957857834e-19,1.267611876698901e-16,METTL7A
ENSG00000181061.14,1246.2173254089528,-1.3145100152403928,0.1487890380859605,-8.834723526345774,1.0034612327284333e-18,2.074536638995473e-16,HIGD1A
ENSG00000137672.13,654.3769851896346,-1.9659506281885941,0.2227160500046543,-8.82716188683981,1.0736534342827458e-18,2.1935371223240194e-16,TRPC6
ENSG00000132970.14,738.8788067461758,-1.1147256802938281,0.1267838003367209,-8.79233527732459,1.4648286286009842e-18,2.923932639572953e-16,WASF3
ENSG00000177283.8,128.88084691972622,-2.5354208355268337,0.2883650980853327,-8.792398429495632,1.4640052384739425e-18,2.923932639572953e-16,FZD8
ENSG00000146592.17,666.1006690184274,1.9995504907513357,0.2277732252952953,8.778689804998063,1.6538998498894049e-18,3.2638209992249324e-16,CREB5
ENSG00000150907.10,482.05236980360525,-2.350207198850227,0.2703102600772468,-8.694480180584364,3.484212110691392e-18,6.722980834918523e-16,FOXO1
ENSG00000103485.19,862.1981449721984,1.2086043686884913,0.13952930925395887,8.662010692597187,4.6351486474494426e-18,8.749346892565981e-16,QPRT
ENSG00000162426.16,166.87798192410628,-1.3131220406477633,0.15318464053722883,-8.572152116834664,1.0156880303369285e-17,1.896606272562484e-15,SLC45A1
ENSG00000143320.9,1489.2861682379144,1.6700836372158487,0.1954855747838594,8.543257675469883,1.3048998529665737e-17,2.410733068789098e-15,CRABP2
ENSG00000169715.15,514.7221144891166,-2.1646086568225336,0.2534522078895579,-8.540500297262213,1.336419467028631e-17,2.4429747857283378e-15,MT1E
ENSG00000163513.19,13201.120144366003,-1.4594702249512959,0.17101629620487332,-8.534100301195194,1.41250263715164e-17,2.5551584163307687e-15,TGFBR2
ENSG00000112773.16,513.9854366025274,1.1843103835076212,0.13891122782228707,8.525663490806819,1.5193637289838394e-17,2.720130981189006e-15,TENT5A
ENSG00000128923.11,1420.754609661304,-1.0423235695994064,0.1231952227792156,-8.460746659530843,2.6567098519499522e-17,4.70779829479213e-15,MINDY2
ENSG00000105516.11,87.17159482874251,1.67634850044951,0.19828630891259177,8.454181782104154,2.8105117178838135e-17,4.930034999269728e-15,DBP
ENSG00000134243.12,5509.620748744877,-2.229088939336874,0.26596939366117495,-8.380997936087963,5.248082075769077e-17,9.113819332780579e-15,SORT1
ENSG00000103064.15,703.1124859218792,-1.4793089347736421,0.17787926346994307,-8.316365302600921,9.070196808842044e-17,1.559535027548029e-14,SLC7A6
ENSG00000167549.19,1983.5253232067303,-2.366116316723492,0.2853400509740491,-8.292268500851584,1.1110876934753533e-16,1.8733154257177657e-14,CORO6
ENSG00000087448.11,961.9976175454644,-1.053410463293588,0.12718830713237278,-8.28229014949651,1.2082875727404084e-16,1.979539810208484e-14,KLHL42
ENSG00000253368.4,1036.9351101975506,-1.9716035662280635,0.23951782158912976,-8.231552680076407,1.848022186489928e-16,2.971551230609638e-14,TRNP1
ENSG00000233117.4,90.69969552097774,-3.34600420927144,0.4070903644299357,-8.21931566461166,2.0466768086948383e-16,3.2607880238343634e-14,LINC00702
ENSG00000099860.9,367.135365863098,-1.4602450951540507,0.17830013551712603,-8.189814836196753,2.616283715566759e-16,4.1303984549574856e-14,GADD45B
ENSG00000020577.14,3098.51214704022,-1.2109747695309652,0.14873141434771311,-8.142024163771325,3.8872364523094363e-16,6.027298949179077e-14,SAMD4A
ENSG00000099337.5,910.4323568623985,-2.893007242305679,0.3553979697773726,-8.140190682906569,3.946558468878402e-16,6.065126935446224e-14,KCNK6
ENSG00000157152.17,50.1832642293354,-3.569618779580143,0.43865228040542426,-8.137695708046756,4.028718384654438e-16,6.137081005956927e-14,SYN2
ENSG00000100626.17,538.192279424012,1.0449616381298172,0.12846555943377033,8.134177305852475,4.147451625542952e-16,6.263012602537296e-14,GALNT16
ENSG00000179820.16,4560.796779361362,-1.4962151152430374,0.18450210375121506,-8.109474552444954,5.08391257299776e-16,7.610967736437853e-14,MYADM
ENSG00000013293.6,256.7424899391333,2.8838212202861575,0.35598972639408677,8.100855183370426,5.457418364596364e-16,8.100301480306022e-14,SLC7A14
ENSG00000115419.14,3980.445505648725,-1.187245180147682,0.14733720806878914,-8.05801328604909,7.754439246370042e-16,1.141216880953069e-13,GLS
ENSG00000246430.9,2733.095596503591,-1.9639632749148772,0.24434699865096526,-8.037599339291573,9.161561877320363e-16,1.3369721307692892e-13,LINC00968
ENSG00000130066.17,3781.6373590564126,-1.3184447584348273,0.16423990539039315,-8.027554298091717,9.943496481892035e-16,1.4389896658711423e-13,SAT1
ENSG00000146250.7,311.5584232541903,2.72583993210067,0.3410534032356335,7.992413816253256,1.3232201106634772e-15,1.8990942513869375e-13,PRSS35
ENSG00000231246.3,58.41768868699961,-3.130460040862921,0.39238336029672183,-7.978065222989208,1.4864484718782843e-15,2.098671883141324e-13,LINC02884
ENSG00000145685.14,2010.0203399919228,1.2409152721969339,0.15609636050035464,7.949674599838699,1.8700205177492705e-15,2.6189335734865996e-13,LHFPL2
ENSG00000127824.15,225.7108100876104,1.5575912256488735,0.1969886450572839,7.9070101994758595,2.6364403203659347e-15,3.633684333609113e-13,TUBA4A
ENSG00000100784.12,106.7995807488677,2.2696520431736436,0.28769619470884633,7.8890582667267175,3.0447535088701727e-15,4.1634007429164897e-13,RPS6KA5
ENSG00000138316.11,796.8108770323383,2.404868442113135,0.30514646846328314,7.8810299008998745,3.246935901253244e-15,4.3977205460514113e-13,ADAMTS14
ENSG00000149218.5,2025.7049541992596,-1.9650920426822815,0.24978874542153606,-7.8670159432765905,3.632003718394776e-15,4.851798197972591e-13,ENDOD1
ENSG00000157510.14,503.5330751277615,-1.7129350015652325,0.21808194333711203,-7.854547585892382,4.0121772603694805e-15,5.318738191112701e-13,AFAP1L1
ENSG00000170214.5,228.1832458497629,-3.705293354117028,0.4719502671209189,-7.851025017362032,4.126506285631011e-15,5.428856678505163e-13,ADRA1B
ENSG00000135362.14,110.95263305935637,-1.538387158668749,0.1977423115985773,-7.779757130541288,7.266391195901085e-15,9.48783079007656e-13,PRR5L
ENSG00000176771.18,107.3561567586433,2.2114415933671765,0.284627012224174,7.769612504752118,7.872659124192205e-15,1.0127155433386802e-12,NCKAP5
ENSG00000198431.18,22630.089957351203,-1.5497547356938441,0.19965505304642095,-7.7621613480201646,8.349408840114831e-15,1.0661458376281923e-12,TXNRD1
ENSG00000143891.17,524.348554723136,1.1077156753887922,0.14426021542446735,7.678594352084389,1.6084367114804952e-14,2.0240660819978462e-12,GALM
ENSG00000049246.15,209.48819610941575,2.2303965057842046,0.29173428565288956,7.645301274043492,2.084566672680569e-14,2.5493369604063917e-12,PER3
ENSG00000136999.5,411.641504318698,2.5347069727715414,0.3334666392990028,7.601081109942147,2.936669679811286e-14,3.5663080880841116e-12,CCN3
ENSG00000169744.13,686.1212457077794,1.3240560989204062,0.17523190241377204,7.5560219382537746,4.1558378152201255e-14,5.01182496521616e-12,LDB2
ENSG00000119139.21,162.34952719045555,-1.8207742736619639,0.24113934459434386,-7.550714201056478,4.328778167842588e-14,5.1843835629485785e-12,TJP2
ENSG00000182010.11,118.31004658616753,1.8786516280140781,0.2513468876483952,7.474338137188678,7.759338778588018e-14,9.229361454038323e-12,RTKN2
ENSG00000164105.4,527.9198958257311,-1.2411253824091775,0.16651238142638844,-7.453652225602529,9.079113115710555e-14,1.0725706011389761e-11,SAP30
ENSG00000102804.16,4967.89231542231,-1.2007748293913665,0.1618641848113455,-7.418409642570918,1.1853500111695026e-13,1.3815294157026565e-11,TSC22D1
ENSG00000183508.5,89.75925078136994,2.458650771478681,0.331993318064967,7.405723662780325,1.3043719595575144e-13,1.510114896645053e-11,TENT5C
ENSG00000181826.10,381.9846543050128,-1.1230257856557149,0.15168520942883204,-7.403660448401321,1.3248091710033456e-13,1.5236182823605364e-11,RELL1
ENSG00000177614.11,139.81344177051105,2.470368565941037,0.3351936579933249,7.369974064336958,1.7066123493524327e-13,1.9498046091351543e-11,PGBD5
ENSG00000147119.4,453.2686886109525,-1.5484933593299608,0.2103458870633347,-7.361652661474254,1.8164711719309704e-13,2.061754141944656e-11,CHST7
ENSG00000185813.11,472.14038205072006,-1.1309448817688261,0.15371379806637978,-7.3574714566641495,1.874264663594587e-13,2.1135376719469868e-11,PCYT2
ENSG00000163378.14,1797.9967677035775,-1.2718212482518843,0.1735885711943232,-7.326641607229705,2.359918171301717e-13,2.62707301043754e-11,EOGT
ENSG00000197301.7,222.63377590305254,-2.345546503110313,0.32207120877524825,-7.282695376683333,3.272155431993938e-13,3.6053782903487016e-11,HMGA2-AS1
ENSG00000177674.16,750.5784737995829,-1.1113819394092144,0.15280481533467657,-7.273212804027415,3.510366552430438e-13,3.834026764119936e-11,AGTRAP
ENSG00000074590.14,407.1124374223276,-1.3984095986221374,0.19251926164252792,-7.263738634208567,3.7653524357214194e-13,4.036364839428282e-11,NUAK1
ENSG00000100242.16,2989.5233831557443,-1.9030520026351105,0.263604749887016,-7.21933881483843,5.224094817905338e-13,5.498280642893582e-11,SUN2
ENSG00000003402.21,2693.063930612271,-1.1847101709419332,0.16418302933920934,-7.215789449799164,5.362197074286884e-13,5.609633397112411e-11,CFLAR
ENSG00000277443.3,5474.871535240347,1.1752112003091304,0.1631779803536561,7.202020749135954,5.932666173158538e-13,6.169262321141986e-11,MARCKS
ENSG00000108960.9,1723.5763598237127,-1.6460279823645685,0.2285880950478136,-7.200847367052383,5.98395032513296e-13,6.185552461086844e-11,MMD
ENSG00000128342.5,157.16240802026797,2.477320979822869,0.34568517441298907,7.166407943382671,7.699112846203213e-13,7.911407910483136e-11,LIF
ENSG00000067082.15,3229.7031814071624,-1.1120931706878499,0.15527597091590126,-7.16204293638047,7.948351659383569e-13,8.119474995109121e-11,KLF6
ENSG00000173517.11,8027.312903529843,-1.0029730372666903,0.1402407195064899,-7.151796145913782,8.564970104820594e-13,8.698202973117804e-11,PEAK1
ENSG00000146373.17,818.0580372586721,-1.0920806555369116,0.1529876052145815,-7.138360352821731,9.445075773647765e-13,9.536231737509714e-11,RNF217
ENSG00000122966.18,301.98936617863296,1.5868554138827946,0.2223658321040801,7.1362376083932455,9.592014497703104e-13,9.628608310237693e-11,CIT
ENSG00000196932.12,72.30481916034084,2.062491866845577,0.2917252177804247,7.069981411061865,1.5495445314048044e-12,1.5289426325213542e-10,TMEM26
ENSG00000196569.14,16492.097736721247,-2.0699170211109106,0.2929194002484817,-7.066507098386155,1.588820491676435e-12,1.5588393592346313e-10,LAMA2
ENSG00000134294.14,20580.829234576144,-1.2362756163721507,0.17533032922735933,-7.051122425995175,1.7748025173798728e-12,1.731529242517914e-10,SLC38A2
ENSG00000215386.15,225.94675113279357,1.5103832700256323,0.21576022452434784,7.0002859579671535,2.5544060209465835e-12,2.450818506063998e-10,MIR99AHG
ENSG00000126861.5,307.9027525698027,1.7046400409189024,0.24358294636072655,6.998191237881117,2.5928802251350525e-12,2.4740636258074353e-10,OMG
ENSG00000172465.14,432.57293988343486,-1.0227742050895539,0.14619101718768318,-6.996149454083723,2.6309288713692088e-12,2.4966508623058843e-10,TCEAL1
ENSG00000205208.5,586.1478792886828,1.376371053021253,0.19695750620637315,6.988162469822724,2.7850976246453364e-12,2.6143786675454544e-10,C4orf46
ENSG00000119714.11,59.85062774153434,3.0429322453618144,0.4360228841514513,6.97883610233829,2.976354485364766e-12,2.7788909673572324e-10,GPR68
ENSG00000136478.9,3694.3559992905903,-1.491515141719489,0.21385675469422838,-6.9743653589621335,3.0725463980474816e-12,2.8381830185368387e-10,TEX2
ENSG00000140807.7,265.9683230227326,-2.4271113178333534,0.34797417988474344,-6.974975323276185,3.0592450884921784e-12,2.8381830185368387e-10,NKD1
ENSG00000143786.8,81.15526697676212,1.5392898580055179,0.22094776898282295,6.9667589996131,3.243255438335633e-12,2.9769150127628555e-10,CNIH3
ENSG00000124151.19,1576.5783178225001,-1.4103397334862324,0.2024557481658327,-6.966162957897421,3.2570186135261e-12,2.9769150127628555e-10,NCOA3
ENSG00000125848.10,178.17048977747172,2.3586639134944245,0.33873394344246743,6.963175551655436,3.3268681917975007e-12,3.02483733082489e-10,FLRT3
ENSG00000140545.16,9608.638516190844,-1.1316273124453733,0.16270180255103664,-6.955222958211555,3.5200488311360927e-12,3.183810833411947e-10,MFGE8
ENSG00000012048.25,223.0145393255499,1.2110371081565692,0.17439463713944003,6.94423365317286,3.805202584584553e-12,3.4238936831033856e-10,BRCA1
ENSG00000143878.10,3307.6640359807966,-1.2017701356663149,0.1732566086515773,-6.936359571040086,4.023327892261476e-12,3.601500627681072e-10,RHOB
ENSG00000185022.12,589.7062087787767,-1.2836166818769716,0.185321255577782,-6.926440671227911,4.31560746812672e-12,3.8237162903820724e-10,MAFF
ENSG00000145244.12,166.42327759789532,-1.9784696173737708,0.28685920192980546,-6.897005932052697,5.3109965279263985e-12,4.658119479998477e-10,CORIN
ENSG00000143344.16,1072.3169795679128,1.0634267063097147,0.15458682936812296,6.879154651508765,6.020876971931132e-12,5.254198467063117e-10,RGL1
ENSG00000071282.12,4060.8706253804366,-1.6268093093613072,0.2367339372812374,-6.871888872564457,6.3357304257846575e-12,5.501314728708818e-10,LMCD1
ENSG00000107562.18,27775.51600696913,1.9196788082837313,0.2796549976239983,6.864453789825625,6.674614166700489e-12,5.709918700439443e-10,CXCL12
ENSG00000108604.18,2191.449085897255,-1.2826098444747027,0.1868778281666809,-6.863360180591953,6.7259354712940355e-12,5.725617421298639e-10,SMARCD2
ENSG00000078053.17,357.2274247281481,-1.1459615462405026,0.16822604752647008,-6.812033945338861,9.622839213976214e-12,8.072957767628547e-10,AMPH
ENSG00000148120.19,691.2979812238402,-1.1018592826944515,0.16192307740390738,-6.804831654390621,1.0116746765625124e-11,8.446510785184899e-10,AOPEP
ENSG00000172403.11,9136.988088686183,-1.7349317707089222,0.2550631310152561,-6.801970021316608,1.0319807719972236e-11,8.574822050958749e-10,SYNPO2
ENSG00000137801.11,90857.56362883361,-1.9642411583121588,0.2891099259735183,-6.794097960137412,1.0899231058660191e-11,9.013145074509184e-10,THBS1
ENSG00000163661.4,9457.727724134018,-2.2235514227478235,0.3286087080213177,-6.766562688300932,1.318779133694601e-11,1.0853989779971774e-09,PTX3
ENSG00000171793.17,707.5317461312125,-1.5399365409468613,0.22795770159285442,-6.755360885754484,1.4248015964771072e-11,1.1616480997380958e-09,CTPS1
ENSG00000162643.13,89.01279748338601,1.58048288492401,0.23418494981116558,6.748866168378576,1.490049481617357e-11,1.2091681914844402e-09,DNAI3
ENSG00000126016.17,385.41203365792495,2.300821661824052,0.34152736188395355,6.736858941936959,1.61847161128032e-11,1.301221203772872e-09,AMOT
ENSG00000009413.17,7784.3706726762175,-1.1264942910907565,0.16738430757131667,-6.729987460806601,1.6967770901227445e-11,1.35789082705399e-09,REV3L
ENSG00000105835.13,2016.3361457555034,-1.043118245012838,0.15530104117713806,-6.716749849880568,1.858225629378641e-11,1.4802727651279575e-09,NAMPT
ENSG00000084090.14,3607.1666209190057,-1.2740141761662191,0.1899870056499729,-6.705796387535208,2.0031086975534975e-11,1.5850361872671536e-09,STARD7
ENSG00000174437.18,10580.664686794815,-1.387444688144742,0.2079172303888318,-6.6730625718226575,2.5051951270737334e-11,1.9596945304847953e-09,ATP2A2
ENSG00000169750.9,72.54174030016311,-1.4523435110727947,0.21872795227112407,-6.639953860458325,3.137813600787276e-11,2.443554752971831e-09,RAC3
ENSG00000128699.14,1840.9425683799664,-1.0216880042486711,0.1544814643866693,-6.613660792930935,3.7493033094785894e-11,2.893795612106897e-09,ORMDL1
ENSG00000143494.16,18.93549083919754,3.937618282261338,0.5957395848551763,6.6096300839545,3.852815373678724e-11,2.950637262281678e-09,VASH2
ENSG00000141298.19,2078.946680782784,-1.224063094419455,0.18519831707017845,-6.609472017802476,3.85693112137476e-11,2.950637262281678e-09,SSH2
ENSG00000114270.18,1568.967825387631,-1.2325885489195787,0.1865471691947042,-6.607382756010055,3.911737520602046e-11,2.9794400781918917e-09,COL7A1
ENSG00000119508.18,216.56310566123807,-2.12225196025385,0.3212690094112059,-6.605840893721216,3.952672296033209e-11,2.997471925454703e-09,NR4A3
ENSG00000214814.7,247.28190950680795,3.0976341848930278,0.46914933059239894,6.6026614190872195,4.0384116499587355e-11,3.0228903755682497e-09,FER1L6
